epoch,grad_norm,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,source_checkpoint
0.13906996957844414,0.0878891572356224,0.00019170644391408115,0.9762,240,,,,,checkpoint-3000
0.15065913370998116,0.08808712661266327,0.00019051312649164678,0.9699,260,,,,,checkpoint-3000
0.15065913370998116,0.08808712661266327,0.00019051312649164678,0.9699,260,,,,,checkpoint-3452
0.16224829784151817,0.10143314301967621,0.00018931980906921242,0.9749,280,,,,,checkpoint-3452
0.16224829784151817,0.10143314301967621,0.00018931980906921242,0.9749,280,,,,,checkpoint-3000
0.1738374619730552,0.08623476326465607,0.00018812649164677805,0.9663,300,,,,,checkpoint-3000
0.1738374619730552,0.08623476326465607,0.00018812649164677805,0.9663,300,,,,,checkpoint-3452
0.1854266261045922,0.10074075311422348,0.00018693317422434369,0.9686,320,,,,,checkpoint-3452
0.1854266261045922,0.10074075311422348,0.00018693317422434369,0.9686,320,,,,,checkpoint-3000
0.19701579023612922,0.09602555632591248,0.00018573985680190932,0.9551,340,,,,,checkpoint-3000
0.19701579023612922,0.09602555632591248,0.00018573985680190932,0.9551,340,,,,,checkpoint-3452
0.20860495436766624,0.1109602227807045,0.00018454653937947495,0.9657,360,,,,,checkpoint-3000
0.20860495436766624,0.1109602227807045,0.00018454653937947495,0.9657,360,,,,,checkpoint-3452
0.22019411849920326,0.10193940252065659,0.0001833532219570406,0.9588,380,,,,,checkpoint-3000
0.22019411849920326,0.10193940252065659,0.0001833532219570406,0.9588,380,,,,,checkpoint-3452
0.23178328263074024,0.09218158572912216,0.0001821599045346062,0.9586,400,,,,,checkpoint-3452
0.23178328263074024,0.09218158572912216,0.0001821599045346062,0.9586,400,,,,,checkpoint-3000
0.24337244676227726,0.10024728626012802,0.00018096658711217186,0.9568,420,,,,,checkpoint-3000
0.24337244676227726,0.10024728626012802,0.00018096658711217186,0.9568,420,,,,,checkpoint-3452
0.2549616108938143,0.09505099803209305,0.0001797732696897375,0.9586,440,,,,,checkpoint-3452
0.2549616108938143,0.09505099803209305,0.0001797732696897375,0.9586,440,,,,,checkpoint-3000
0.2665507750253513,0.08341487497091293,0.0001785799522673031,0.9529,460,,,,,checkpoint-3000
0.2665507750253513,0.08341487497091293,0.0001785799522673031,0.9529,460,,,,,checkpoint-3452
0.2781399391568883,0.09015771001577377,0.00017738663484486876,0.9572,480,,,,,checkpoint-3452
0.2781399391568883,0.09015771001577377,0.00017738663484486876,0.9572,480,,,,,checkpoint-3000
0.2897291032884253,0.09097740054130554,0.00017619331742243436,0.9537,500,,,,,checkpoint-3000
0.2897291032884253,0.09097740054130554,0.00017619331742243436,0.9537,500,,,,,checkpoint-3452
0.3013182674199623,0.10693246871232986,0.000175,0.95,520,,,,,checkpoint-3452
0.3013182674199623,0.10693246871232986,0.000175,0.95,520,,,,,checkpoint-3000
0.31290743155149936,0.09734055399894714,0.00017380668257756566,0.9481,540,,,,,checkpoint-3000
0.31290743155149936,0.09734055399894714,0.00017380668257756566,0.9481,540,,,,,checkpoint-3452
0.32449659568303635,0.09983164072036743,0.00017261336515513127,0.9497,560,,,,,checkpoint-3452
0.32449659568303635,0.09983164072036743,0.00017261336515513127,0.9497,560,,,,,checkpoint-3000
0.3360857598145734,0.09093231707811356,0.0001714200477326969,0.9339,580,,,,,checkpoint-3000
0.3360857598145734,0.09093231707811356,0.0001714200477326969,0.9339,580,,,,,checkpoint-3452
0.3476749239461104,0.0977783128619194,0.00017022673031026253,0.9468,600,,,,,checkpoint-3452
0.3476749239461104,0.0977783128619194,0.00017022673031026253,0.9468,600,,,,,checkpoint-3000
0.3592640880776474,0.09599809348583221,0.00016903341288782817,0.9587,620,,,,,checkpoint-3000
0.3592640880776474,0.09599809348583221,0.00016903341288782817,0.9587,620,,,,,checkpoint-3452
0.3708532522091844,0.10458696633577347,0.0001678400954653938,0.9532,640,,,,,checkpoint-3452
0.3708532522091844,0.10458696633577347,0.0001678400954653938,0.9532,640,,,,,checkpoint-3000
0.3824424163407214,0.0878964513540268,0.00016664677804295944,0.94,660,,,,,checkpoint-3000
0.3824424163407214,0.0878964513540268,0.00016664677804295944,0.94,660,,,,,checkpoint-3452
0.39403158047225845,0.0963103398680687,0.00016545346062052507,0.9521,680,,,,,checkpoint-3452
0.39403158047225845,0.0963103398680687,0.00016545346062052507,0.9521,680,,,,,checkpoint-3000
0.40562074460379544,0.09229019284248352,0.0001642601431980907,0.9366,700,,,,,checkpoint-3000
0.40562074460379544,0.09229019284248352,0.0001642601431980907,0.9366,700,,,,,checkpoint-3452
0.4172099087353325,0.10137861967086792,0.00016306682577565634,0.9353,720,,,,,checkpoint-3452
0.4172099087353325,0.10137861967086792,0.00016306682577565634,0.9353,720,,,,,checkpoint-3000
0.42879907286686947,0.07950292527675629,0.00016187350835322197,0.9436,740,,,,,checkpoint-3000
0.42879907286686947,0.07950292527675629,0.00016187350835322197,0.9436,740,,,,,checkpoint-3452
0.4403882369984065,0.0823306143283844,0.00016068019093078758,0.9464,760,,,,,checkpoint-3452
0.4403882369984065,0.0823306143283844,0.00016068019093078758,0.9464,760,,,,,checkpoint-3000
0.4519774011299435,0.09666639566421509,0.00015948687350835324,0.957,780,,,,,checkpoint-3000
0.4519774011299435,0.09666639566421509,0.00015948687350835324,0.957,780,,,,,checkpoint-3452
0.4635665652614805,0.09449627995491028,0.00015829355608591887,0.9336,800,,,,,checkpoint-3452
0.4635665652614805,0.09449627995491028,0.00015829355608591887,0.9336,800,,,,,checkpoint-3000
0.47515572939301753,0.0806998685002327,0.00015710023866348448,0.9496,820,,,,,checkpoint-3000
0.47515572939301753,0.0806998685002327,0.00015710023866348448,0.9496,820,,,,,checkpoint-3452
0.4867448935245545,0.07831701636314392,0.00015590692124105014,0.9463,840,,,,,checkpoint-3452
0.4867448935245545,0.07831701636314392,0.00015590692124105014,0.9463,840,,,,,checkpoint-3000
0.49833405765609157,0.09257614612579346,0.00015471360381861575,0.9326,860,,,,,checkpoint-3000
0.49833405765609157,0.09257614612579346,0.00015471360381861575,0.9326,860,,,,,checkpoint-3452
0.5099232217876286,0.09239638596773148,0.00015352028639618138,0.9419,880,,,,,checkpoint-3452
0.5099232217876286,0.09239638596773148,0.00015352028639618138,0.9419,880,,,,,checkpoint-3000
0.5215123859191656,0.09602140635251999,0.00015232696897374704,0.9381,900,,,,,checkpoint-3000
0.5215123859191656,0.09602140635251999,0.00015232696897374704,0.9381,900,,,,,checkpoint-3452
0.5331015500507026,0.0990104228258133,0.00015113365155131265,0.9269,920,,,,,checkpoint-3452
0.5331015500507026,0.0990104228258133,0.00015113365155131265,0.9269,920,,,,,checkpoint-3000
0.5446907141822396,0.09289310872554779,0.00014994033412887828,0.9296,940,,,,,checkpoint-3000
0.5446907141822396,0.09289310872554779,0.00014994033412887828,0.9296,940,,,,,checkpoint-3452
0.5562798783137766,0.11563929915428162,0.00014874701670644394,0.9337,960,,,,,checkpoint-3452
0.5562798783137766,0.11563929915428162,0.00014874701670644394,0.9337,960,,,,,checkpoint-3000
0.5678690424453137,0.08359583467245102,0.00014755369928400955,0.9212,980,,,,,checkpoint-3000
0.5678690424453137,0.08359583467245102,0.00014755369928400955,0.9212,980,,,,,checkpoint-3452
0.5794582065768507,0.08759793639183044,0.00014636038186157519,0.9354,1000,,,,,checkpoint-3452
0.5794582065768507,0.08759793639183044,0.00014636038186157519,0.9354,1000,,,,,checkpoint-3000
0.5910473707083876,0.0858558714389801,0.00014516706443914082,0.9324,1020,,,,,checkpoint-3000
0.5910473707083876,0.0858558714389801,0.00014516706443914082,0.9324,1020,,,,,checkpoint-3452
0.6026365348399246,0.09954792261123657,0.00014397374701670645,0.9341,1040,,,,,checkpoint-3452
0.6026365348399246,0.09954792261123657,0.00014397374701670645,0.9341,1040,,,,,checkpoint-3000
0.6142256989714617,0.08870688080787659,0.0001427804295942721,0.936,1060,,,,,checkpoint-3000
0.6142256989714617,0.08870688080787659,0.0001427804295942721,0.936,1060,,,,,checkpoint-3452
0.6258148631029987,0.09710866212844849,0.00014158711217183772,0.9165,1080,,,,,checkpoint-3452
0.6258148631029987,0.09710866212844849,0.00014158711217183772,0.9165,1080,,,,,checkpoint-3000
0.6374040272345357,0.09457799047231674,0.00014039379474940335,0.941,1100,,,,,checkpoint-3000
0.6374040272345357,0.09457799047231674,0.00014039379474940335,0.941,1100,,,,,checkpoint-3452
0.6489931913660727,0.08947392553091049,0.00013920047732696896,0.9272,1120,,,,,checkpoint-3452
0.6489931913660727,0.08947392553091049,0.00013920047732696896,0.9272,1120,,,,,checkpoint-3000
0.6605823554976097,0.09052081406116486,0.00013800715990453462,0.9236,1140,,,,,checkpoint-3000
0.6605823554976097,0.09052081406116486,0.00013800715990453462,0.9236,1140,,,,,checkpoint-3452
0.6721715196291468,0.09631001949310303,0.00013681384248210026,0.9332,1160,,,,,checkpoint-3452
0.6721715196291468,0.09631001949310303,0.00013681384248210026,0.9332,1160,,,,,checkpoint-3000
0.6837606837606838,0.08912643790245056,0.00013562052505966586,0.9234,1180,,,,,checkpoint-3452
0.6837606837606838,0.08912643790245056,0.00013562052505966586,0.9234,1180,,,,,checkpoint-3000
0.6953498478922208,0.0987374559044838,0.00013442720763723152,0.9122,1200,,,,,checkpoint-3000
0.6953498478922208,0.0987374559044838,0.00013442720763723152,0.9122,1200,,,,,checkpoint-3452
0.7069390120237578,0.09939508885145187,0.00013323389021479716,0.9249,1220,,,,,checkpoint-3452
0.7069390120237578,0.09939508885145187,0.00013323389021479716,0.9249,1220,,,,,checkpoint-3000
0.7185281761552949,0.09260886162519455,0.00013204057279236277,0.926,1240,,,,,checkpoint-3000
0.7185281761552949,0.09260886162519455,0.00013204057279236277,0.926,1240,,,,,checkpoint-3452
0.7301173402868318,0.10844782739877701,0.0001308472553699284,0.9216,1260,,,,,checkpoint-3452
0.7301173402868318,0.10844782739877701,0.0001308472553699284,0.9216,1260,,,,,checkpoint-3000
0.7417065044183688,0.09590870141983032,0.00012965393794749403,0.9131,1280,,,,,checkpoint-3000
0.7417065044183688,0.09590870141983032,0.00012965393794749403,0.9131,1280,,,,,checkpoint-3452
0.7532956685499058,0.09025292843580246,0.00012846062052505967,0.9153,1300,,,,,checkpoint-3000
0.7532956685499058,0.09025292843580246,0.00012846062052505967,0.9153,1300,,,,,checkpoint-3452
0.7648848326814428,0.08934240788221359,0.0001272673031026253,0.9385,1320,,,,,checkpoint-3452
0.7648848326814428,0.08934240788221359,0.0001272673031026253,0.9385,1320,,,,,checkpoint-3000
0.7764739968129799,0.0892491340637207,0.00012607398568019093,0.915,1340,,,,,checkpoint-3000
0.7764739968129799,0.0892491340637207,0.00012607398568019093,0.915,1340,,,,,checkpoint-3452
0.7880631609445169,0.09823401272296906,0.00012488066825775657,0.9312,1360,,,,,checkpoint-3452
0.7880631609445169,0.09823401272296906,0.00012488066825775657,0.9312,1360,,,,,checkpoint-3000
0.7996523250760539,0.08989988267421722,0.0001236873508353222,0.9283,1380,,,,,checkpoint-3000
0.7996523250760539,0.08989988267421722,0.0001236873508353222,0.9283,1380,,,,,checkpoint-3452
0.8112414892075909,0.09086938947439194,0.00012249403341288784,0.918,1400,,,,,checkpoint-3452
0.8112414892075909,0.09086938947439194,0.00012249403341288784,0.918,1400,,,,,checkpoint-3000
0.822830653339128,0.08610459417104721,0.00012130071599045347,0.9107,1420,,,,,checkpoint-3000
0.822830653339128,0.08610459417104721,0.00012130071599045347,0.9107,1420,,,,,checkpoint-3452
0.834419817470665,0.08641751855611801,0.00012010739856801909,0.93,1440,,,,,checkpoint-3452
0.834419817470665,0.08641751855611801,0.00012010739856801909,0.93,1440,,,,,checkpoint-3000
0.846008981602202,0.09584735333919525,0.00011891408114558474,0.9134,1460,,,,,checkpoint-3000
0.846008981602202,0.09584735333919525,0.00011891408114558474,0.9134,1460,,,,,checkpoint-3452
0.8575981457337389,0.10984566807746887,0.00011772076372315037,0.9196,1480,,,,,checkpoint-3452
0.8575981457337389,0.10984566807746887,0.00011772076372315037,0.9196,1480,,,,,checkpoint-3000
0.8691873098652759,0.08649670332670212,0.00011652744630071599,0.9254,1500,,,,,checkpoint-3000
0.8691873098652759,0.08649670332670212,0.00011652744630071599,0.9254,1500,,,,,checkpoint-3452
0.880776473996813,0.08055832982063293,0.00011533412887828163,0.9099,1520,,,,,checkpoint-3452
0.880776473996813,0.08055832982063293,0.00011533412887828163,0.9099,1520,,,,,checkpoint-3000
0.89236563812835,0.09452857822179794,0.00011414081145584725,0.9117,1540,,,,,checkpoint-3000
0.89236563812835,0.09452857822179794,0.00011414081145584725,0.9117,1540,,,,,checkpoint-3452
0.903954802259887,0.08968695998191833,0.0001129474940334129,0.9183,1560,,,,,checkpoint-3452
0.903954802259887,0.08968695998191833,0.0001129474940334129,0.9183,1560,,,,,checkpoint-3000
0.915543966391424,0.09719635546207428,0.00011175417661097853,0.9127,1580,,,,,checkpoint-3000
0.915543966391424,0.09719635546207428,0.00011175417661097853,0.9127,1580,,,,,checkpoint-3452
0.927133130522961,0.08524727821350098,0.00011056085918854415,0.918,1600,,,,,checkpoint-3452
0.927133130522961,0.08524727821350098,0.00011056085918854415,0.918,1600,,,,,checkpoint-3000
0.9387222946544981,0.09758641570806503,0.0001093675417661098,0.9141,1620,,,,,checkpoint-3000
0.9387222946544981,0.09758641570806503,0.0001093675417661098,0.9141,1620,,,,,checkpoint-3452
0.9503114587860351,0.10300977528095245,0.00010817422434367542,0.9215,1640,,,,,checkpoint-3452
0.9503114587860351,0.10300977528095245,0.00010817422434367542,0.9215,1640,,,,,checkpoint-3000
0.9619006229175721,0.09081798046827316,0.00010698090692124105,0.9221,1660,,,,,checkpoint-3452
0.9619006229175721,0.09081798046827316,0.00010698090692124105,0.9221,1660,,,,,checkpoint-3000
0.973489787049109,0.08673436939716339,0.0001057875894988067,0.9024,1680,,,,,checkpoint-3000
0.973489787049109,0.08673436939716339,0.0001057875894988067,0.9024,1680,,,,,checkpoint-3452
0.9850789511806461,0.0844193771481514,0.00010459427207637232,0.9168,1700,,,,,checkpoint-3452
0.9850789511806461,0.0844193771481514,0.00010459427207637232,0.9168,1700,,,,,checkpoint-3000
0.9966681153121831,0.09703201055526733,0.00010340095465393795,0.9112,1720,,,,,checkpoint-3000
0.9966681153121831,0.09703201055526733,0.00010340095465393795,0.9112,1720,,,,,checkpoint-3452
1.008112414892076,0.09905319660902023,0.0001022076372315036,0.9168,1740,,,,,checkpoint-3452
1.008112414892076,0.09905319660902023,0.0001022076372315036,0.9168,1740,,,,,checkpoint-3000
1.019701579023613,0.08966384083032608,0.00010101431980906922,0.9035,1760,,,,,checkpoint-3000
1.019701579023613,0.08966384083032608,0.00010101431980906922,0.9035,1760,,,,,checkpoint-3452
1.03129074315515,0.10018137842416763,9.982100238663485e-05,0.8946,1780,,,,,checkpoint-3452
1.03129074315515,0.10018137842416763,9.982100238663485e-05,0.8946,1780,,,,,checkpoint-3000
1.042879907286687,0.1128285601735115,9.862768496420049e-05,0.8949,1800,,,,,checkpoint-3000
1.042879907286687,0.1128285601735115,9.862768496420049e-05,0.8949,1800,,,,,checkpoint-3452
1.0544690714182239,0.10450199246406555,9.743436754176611e-05,0.9158,1820,,,,,checkpoint-3452
1.0544690714182239,0.10450199246406555,9.743436754176611e-05,0.9158,1820,,,,,checkpoint-3000
1.066058235549761,0.09953280538320541,9.624105011933174e-05,0.8888,1840,,,,,checkpoint-3000
1.066058235549761,0.09953280538320541,9.624105011933174e-05,0.8888,1840,,,,,checkpoint-3452
1.077647399681298,0.0961085632443428,9.504773269689739e-05,0.8988,1860,,,,,checkpoint-3452
1.077647399681298,0.0961085632443428,9.504773269689739e-05,0.8988,1860,,,,,checkpoint-3000
1.089236563812835,0.10777780413627625,9.385441527446301e-05,0.9072,1880,,,,,checkpoint-3000
1.089236563812835,0.10777780413627625,9.385441527446301e-05,0.9072,1880,,,,,checkpoint-3452
1.100825727944372,0.0884844958782196,9.266109785202864e-05,0.9134,1900,,,,,checkpoint-3452
1.100825727944372,0.0884844958782196,9.266109785202864e-05,0.9134,1900,,,,,checkpoint-3000
1.112414892075909,0.10103975236415863,9.146778042959428e-05,0.8927,1920,,,,,checkpoint-3000
1.112414892075909,0.10103975236415863,9.146778042959428e-05,0.8927,1920,,,,,checkpoint-3452
1.124004056207446,0.08672971278429031,9.02744630071599e-05,0.9046,1940,,,,,checkpoint-3452
1.124004056207446,0.08672971278429031,9.02744630071599e-05,0.9046,1940,,,,,checkpoint-3000
1.1355932203389831,0.097911037504673,8.908114558472555e-05,0.8887,1960,,,,,checkpoint-3000
1.1355932203389831,0.097911037504673,8.908114558472555e-05,0.8887,1960,,,,,checkpoint-3452
1.14718238447052,0.09335299581289291,8.788782816229118e-05,0.9005,1980,,,,,checkpoint-3452
1.14718238447052,0.09335299581289291,8.788782816229118e-05,0.9005,1980,,,,,checkpoint-3000
1.158771548602057,0.09358391165733337,8.66945107398568e-05,0.9004,2000,,,,,checkpoint-3000
1.158771548602057,0.09358391165733337,8.66945107398568e-05,0.9004,2000,,,,,checkpoint-3452
1.170360712733594,0.09438291937112808,8.550119331742243e-05,0.8953,2020,,,,,checkpoint-3452
1.170360712733594,0.09438291937112808,8.550119331742243e-05,0.8953,2020,,,,,checkpoint-3000
1.181949876865131,0.10598933696746826,8.430787589498808e-05,0.8976,2040,,,,,checkpoint-3452
1.181949876865131,0.10598933696746826,8.430787589498808e-05,0.8976,2040,,,,,checkpoint-3000
1.1935390409966682,0.09392492473125458,8.31145584725537e-05,0.8955,2060,,,,,checkpoint-3000
1.1935390409966682,0.09392492473125458,8.31145584725537e-05,0.8955,2060,,,,,checkpoint-3452
1.205128205128205,0.08710315823554993,8.192124105011934e-05,0.9014,2080,,,,,checkpoint-3452
1.205128205128205,0.08710315823554993,8.192124105011934e-05,0.9014,2080,,,,,checkpoint-3000
1.2167173692597422,0.10355943441390991,8.072792362768497e-05,0.8944,2100,,,,,checkpoint-3000
1.2167173692597422,0.10355943441390991,8.072792362768497e-05,0.8944,2100,,,,,checkpoint-3452
1.228306533391279,0.10774456709623337,7.95346062052506e-05,0.8862,2120,,,,,checkpoint-3452
1.228306533391279,0.10774456709623337,7.95346062052506e-05,0.8862,2120,,,,,checkpoint-3000
1.2398956975228161,0.08553820848464966,7.834128878281624e-05,0.918,2140,,,,,checkpoint-3000
1.2398956975228161,0.08553820848464966,7.834128878281624e-05,0.918,2140,,,,,checkpoint-3452
1.2514848616543532,0.09154767543077469,7.714797136038187e-05,0.8929,2160,,,,,checkpoint-3452
1.2514848616543532,0.09154767543077469,7.714797136038187e-05,0.8929,2160,,,,,checkpoint-3000
1.2630740257858901,0.10749951004981995,7.595465393794749e-05,0.8999,2180,,,,,checkpoint-3000
1.2630740257858901,0.10749951004981995,7.595465393794749e-05,0.8999,2180,,,,,checkpoint-3452
1.2746631899174272,0.09096026420593262,7.476133651551313e-05,0.9012,2200,,,,,checkpoint-3452
1.2746631899174272,0.09096026420593262,7.476133651551313e-05,0.9012,2200,,,,,checkpoint-3000
1.286252354048964,0.09784185886383057,7.356801909307876e-05,0.9075,2220,,,,,checkpoint-3000
1.286252354048964,0.09784185886383057,7.356801909307876e-05,0.9075,2220,,,,,checkpoint-3452
1.2978415181805012,0.10644208639860153,7.23747016706444e-05,0.8871,2240,,,,,checkpoint-3452
1.2978415181805012,0.10644208639860153,7.23747016706444e-05,0.8871,2240,,,,,checkpoint-3000
1.3094306823120383,0.09130875021219254,7.118138424821003e-05,0.896,2260,,,,,checkpoint-3000
1.3094306823120383,0.09130875021219254,7.118138424821003e-05,0.896,2260,,,,,checkpoint-3452
1.3210198464435752,0.08526761084794998,6.998806682577566e-05,0.9012,2280,,,,,checkpoint-3452
1.3210198464435752,0.08526761084794998,6.998806682577566e-05,0.9012,2280,,,,,checkpoint-3000
1.3326090105751123,0.10984504222869873,6.87947494033413e-05,0.8962,2300,,,,,checkpoint-3000
1.3326090105751123,0.10984504222869873,6.87947494033413e-05,0.8962,2300,,,,,checkpoint-3452
1.3441981747066492,0.0994686484336853,6.760143198090693e-05,0.9026,2320,,,,,checkpoint-3452
1.3441981747066492,0.0994686484336853,6.760143198090693e-05,0.9026,2320,,,,,checkpoint-3000
1.3557873388381863,0.11285584419965744,6.640811455847255e-05,0.9018,2340,,,,,checkpoint-3000
1.3557873388381863,0.11285584419965744,6.640811455847255e-05,0.9018,2340,,,,,checkpoint-3452
1.3673765029697234,0.09706616401672363,6.521479713603818e-05,0.888,2360,,,,,checkpoint-3452
1.3673765029697234,0.09706616401672363,6.521479713603818e-05,0.888,2360,,,,,checkpoint-3000
1.3789656671012605,0.09171825647354126,6.402147971360383e-05,0.9134,2380,,,,,checkpoint-3000
1.3789656671012605,0.09171825647354126,6.402147971360383e-05,0.9134,2380,,,,,checkpoint-3452
1.3905548312327973,0.11450230330228806,6.282816229116945e-05,0.8882,2400,,,,,checkpoint-3452
1.3905548312327973,0.11450230330228806,6.282816229116945e-05,0.8882,2400,,,,,checkpoint-3000
1.4021439953643344,0.11747753620147705,6.163484486873509e-05,0.8917,2420,,,,,checkpoint-3000
1.4021439953643344,0.11747753620147705,6.163484486873509e-05,0.8917,2420,,,,,checkpoint-3452
1.4137331594958713,0.10196322947740555,6.044152744630072e-05,0.9067,2440,,,,,checkpoint-3452
1.4137331594958713,0.10196322947740555,6.044152744630072e-05,0.9067,2440,,,,,checkpoint-3000
1.4253223236274084,0.10024352371692657,5.9248210023866346e-05,0.9061,2460,,,,,checkpoint-3000
1.4253223236274084,0.10024352371692657,5.9248210023866346e-05,0.9061,2460,,,,,checkpoint-3452
1.4369114877589455,0.09942413121461868,5.805489260143199e-05,0.8906,2480,,,,,checkpoint-3452
1.4369114877589455,0.09942413121461868,5.805489260143199e-05,0.8906,2480,,,,,checkpoint-3000
1.4485006518904824,0.1005483940243721,5.6861575178997614e-05,0.9064,2500,,,,,checkpoint-3000
1.4485006518904824,0.1005483940243721,5.6861575178997614e-05,0.9064,2500,,,,,checkpoint-3452
1.4600898160220195,0.09290838986635208,5.566825775656325e-05,0.8887,2520,,,,,checkpoint-3452
1.4600898160220195,0.09290838986635208,5.566825775656325e-05,0.8887,2520,,,,,checkpoint-3000
1.4716789801535564,0.10606424510478973,5.4474940334128875e-05,0.8944,2540,,,,,checkpoint-3452
1.4716789801535564,0.10606424510478973,5.4474940334128875e-05,0.8944,2540,,,,,checkpoint-3000
1.4832681442850935,0.1079440489411354,5.3281622911694516e-05,0.8899,2560,,,,,checkpoint-3000
1.4832681442850935,0.1079440489411354,5.3281622911694516e-05,0.8899,2560,,,,,checkpoint-3452
1.4948573084166306,0.09832813590765,5.208830548926015e-05,0.8999,2580,,,,,checkpoint-3452
1.4948573084166306,0.09832813590765,5.208830548926015e-05,0.8999,2580,,,,,checkpoint-3000
1.5064464725481674,0.09278806298971176,5.089498806682578e-05,0.8868,2600,,,,,checkpoint-3000
1.5064464725481674,0.09278806298971176,5.089498806682578e-05,0.8868,2600,,,,,checkpoint-3452
1.5180356366797043,0.09753614664077759,4.970167064439141e-05,0.8866,2620,,,,,checkpoint-3452
1.5180356366797043,0.09753614664077759,4.970167064439141e-05,0.8866,2620,,,,,checkpoint-3000
1.5296248008112414,0.10729476064443588,4.8508353221957045e-05,0.8836,2640,,,,,checkpoint-3000
1.5296248008112414,0.10729476064443588,4.8508353221957045e-05,0.8836,2640,,,,,checkpoint-3452
1.5412139649427785,0.09666939079761505,4.731503579952268e-05,0.8989,2660,,,,,checkpoint-3452
1.5412139649427785,0.09666939079761505,4.731503579952268e-05,0.8989,2660,,,,,checkpoint-3000
1.5528031290743156,0.0989149734377861,4.6121718377088306e-05,0.8998,2680,,,,,checkpoint-3000
1.5528031290743156,0.0989149734377861,4.6121718377088306e-05,0.8998,2680,,,,,checkpoint-3452
1.5643922932058525,0.10083263367414474,4.492840095465394e-05,0.8991,2700,,,,,checkpoint-3452
1.5643922932058525,0.10083263367414474,4.492840095465394e-05,0.8991,2700,,,,,checkpoint-3000
1.5759814573373896,0.093906469643116,4.3735083532219574e-05,0.8921,2720,,,,,checkpoint-3000
1.5759814573373896,0.093906469643116,4.3735083532219574e-05,0.8921,2720,,,,,checkpoint-3452
1.5875706214689265,0.11153606325387955,4.25417661097852e-05,0.8841,2740,,,,,checkpoint-3452
1.5875706214689265,0.11153606325387955,4.25417661097852e-05,0.8841,2740,,,,,checkpoint-3000
1.5991597856004636,0.09986435621976852,4.1348448687350835e-05,0.892,2760,,,,,checkpoint-3000
1.5991597856004636,0.09986435621976852,4.1348448687350835e-05,0.892,2760,,,,,checkpoint-3452
1.6107489497320007,0.12313307821750641,4.015513126491647e-05,0.8871,2780,,,,,checkpoint-3452
1.6107489497320007,0.12313307821750641,4.015513126491647e-05,0.8871,2780,,,,,checkpoint-3000
1.6223381138635375,0.10904016345739365,3.89618138424821e-05,0.8722,2800,,,,,checkpoint-3000
1.6223381138635375,0.10904016345739365,3.89618138424821e-05,0.8722,2800,,,,,checkpoint-3452
1.6339272779950746,0.09659470617771149,3.776849642004773e-05,0.9009,2820,,,,,checkpoint-3000
1.6339272779950746,0.09659470617771149,3.776849642004773e-05,0.9009,2820,,,,,checkpoint-3452
1.6455164421266115,0.10728774219751358,3.657517899761337e-05,0.888,2840,,,,,checkpoint-3452
1.6455164421266115,0.10728774219751358,3.657517899761337e-05,0.888,2840,,,,,checkpoint-3000
1.6571056062581486,0.09857446700334549,3.5381861575179e-05,0.8961,2860,,,,,checkpoint-3000
